Date,CO (µmole),NO (µmole),NO2 (µmole),O3 (µmole),SO2 (µmole),PM2.5 (µmole),PM10 (µmole),NH3 (µmole)
15-12-2022,2323.2,13.1,101.5,0.6,48.2,109.8,150.3,30.7
15-12-2022,2296.5,8.6,93.2,1.9,48.2,118.4,162.4,34.5
15-12-2022,2002.7,1.1,78.1,15,44.4,112.2,153.5,34.5
15-12-2022,1762.4,0,62.4,32.5,40.1,104,141.4,32.4
15-12-2022,1735.7,0,58.3,35.1,38.6,104.4,141.4,32.2
15-12-2022,1562.1,0,54.8,35.1,33.4,94.6,127.5,28.4
15-12-2022,1241.7,0,45.9,38.3,25.8,74.4,99,22.8
15-12-2022,1054.8,0,38.7,40.1,23.1,66.9,87.7,21
15-12-2022,1001.4,0,35.6,39.3,22.4,67.2,87.1,20.3
15-12-2022,974.7,0,33.9,37.9,21.9,69.7,89.9,18.5
15-12-2022,974.7,0,33.6,35.4,21.7,73,94.2,15.6
16-12-2022,1014.7,0.1,36.7,29.7,22.2,79.4,102.8,12.7
16-12-2022,1241.7,1.1,47.3,16.5,26.5,95.8,125.4,12.8
16-12-2022,1842.5,14.8,59.6,1.1,34.8,130.2,174.1,16.7
16-12-2022,2430,43.8,57.6,2.6,40.5,159.1,215.4,19
16-12-2022,2697,59.9,56.2,9.5,44.8,171.9,235,21.5
16-12-2022,2697,57.2,59.6,17.9,51.5,176.3,243.1,26.4
16-12-2022,2403.3,42.5,65.8,32.9,62,170.9,234,26.1
16-12-2022,1228.3,12.2,45.9,85.1,62,109.2,143,13.4
16-12-2022,1001.4,7.5,37,104.4,55.8,97.6,125.6,11.2
16-12-2022,974.7,6.2,37,111.6,57.7,100.3,128.1,11.2
16-12-2022,2483.4,28.4,85,50.8,67.7,173.3,226.3,26.4
